Unnamed: 0,head,label,score,tail
815,1071,,0.8358352888205582,1292
816,3,,0.5656401391322063,3045
817,1063,,0.08390416541793011,1135
818,1082,,0.06598759936583676,629
819,3338,,0.37560160774095697,483
820,5289,,0.6200901119036953,3543
821,5357,,0.035000222871797604,1969
822,658,,0.4484163727047966,3477
823,182,,0.9363270757511398,1403
824,5399,,0.10478368523544845,5005
825,15,,0.12294519198492904,1525
826,7,,0.021282890405702304,1662
827,2276,,0.8997726655397011,5045
828,12,,0.6962178525451502,5407
829,182,,0.31469190997599183,1242
830,1519,,0.040901949073083754,3226
831,28,,0.403908656434977,797
832,32,,0.7440301520286321,2003
833,1508,,0.48535769648540605,1112
834,7,,0.014161636833138869,1604
835,29,,0.06820927555637246,1380
836,1329,,0.280873811780302,300
837,6,,0.6741603017576443,1360
838,27,,0.7343304159184798,1854
839,34,,0.653556748094981,1923
840,20,,0.45932006258186897,1512
841,4452,,0.18825980178165058,4649
842,35,,0.18072164756053088,2407
843,4719,,0.5565991453256839,3041
844,1825,,0.6888161819363173,3052
845,3763,,0.8574481869707444,382
846,2,,0.29777361308249417,1638
847,4405,,0.05288690680969099,2472
848,33,,0.09292157150251867,3288
849,922,,0.8107397812461616,5288
850,19,,0.22640571288833788,5177
851,13,,0.6270619170173928,4567
852,9,,0.7736963321651896,741
853,12,,0.35750737467356075,626
854,2981,,0.19870373590932344,2625
855,1113,,0.9303442216786784,4820
856,1831,,0.35938186301631436,1113
857,5,,0.1098772853729163,1894
858,4011,,0.08886557321380129,5288
859,18,,0.8906563578533697,1967
860,317,,0.4275018807715004,5219
861,29,,0.810689007933832,3550
862,30,,0.3616023930112212,1623
863,2386,,0.0019680605685964414,1463
864,17,,0.964455368554494,3692
865,3446,,0.9068970735140262,4363
866,5286,,0.8025235579745862,2218
867,1230,,0.10108601847141518,3943
868,4,,0.948670772271973,5151
869,33,,0.3402112086847625,84
870,3885,,0.00902965051139093,4436
871,13,,0.31517573081554506,683
872,3334,,0.19406193886982348,3091
873,3971,,0.5259262743505241,1274
874,9,,0.14052670640741427,443
875,2187,,0.5529833580620382,1730
876,2875,,0.7180930270597484,967
877,2233,,0.7441720273974514,617
878,1728,,0.9565005807359845,4437
879,5159,,0.8701815794632356,1360
880,4,,0.9681583147039317,845
881,392,,0.8417466099692482,1252
882,876,,0.35247316233059367,1313
883,23,,0.8252848242863052,492
884,2953,,0.828469947253518,5049
885,32,,0.2942228612209382,3780
886,28,,0.9112599911387658,4890
887,3353,,0.1595513789134474,1549
888,27,,0.7216838315349027,2833
889,13,,0.9072411017597878,897
890,318,,0.15746725888926105,5288
891,4552,,0.3034512532133572,4824
892,7,,0.7960701157182178,4670
893,27,,0.8580161827837941,1533
894,1095,,0.6106596674725374,1783
895,14,,0.9303306313367552,1310
896,23,,0.6831949950399633,334
897,3962,,0.7622287044297034,1030
898,613,,0.24005866206517168,1658
899,26,,0.864302394360693,4454
900,21,,0.4273421723409023,4139
901,7,,0.1796829454280109,3797
902,1756,,0.6539236487946921,922
903,2,,0.9571605883917057,2887
904,4517,,0.47338991389075813,5099
905,29,,0.16601409975235615,5184
906,3975,,0.22544207422712081,3249
907,33,,0.47709194197436944,1711
908,23,,0.08318688197538127,4420
909,3922,,0.8611137520269329,410
910,29,,0.20501810428844147,563
911,23,,0.02377310860035997,4862
912,33,,0.3006053294962786,868
913,0,,0.9466910346508401,5028
914,3215,,0.3588155822612624,2647
915,1696,,0.4203275676150241,3610
916,4554,,0.3803287727413477,522
917,2672,,0.03539625915275024,5152
918,3356,,0.6311369083142506,3747
919,33,,0.978402658068367,15
920,18,,0.11523691512748657,1807
921,10,,0.09931181073338624,3828
922,36,,0.925360417534483,1606
923,13,,0.07281412008029886,541
924,283,,0.7725371160306876,5264
925,788,,0.4789090731726713,3878
926,0,,0.09266632616885329,2198
927,3836,,0.1962436544764532,4036
928,1,,0.5389458207388576,2779
929,970,,0.5284071944597524,2472
930,2225,,0.1997155799235244,4392
931,4740,,0.7155042828157807,2702
932,3567,,0.5208532325132167,1819
933,36,,0.8650107698928539,1715
934,8,,0.9855464352408172,2938
935,4270,,0.40408913089019993,5060
936,7,,0.7697529642264838,3795
937,1,,0.2728255805479616,698
938,23,,0.7665155964345306,4388
939,2321,,0.7062223217232327,1329
940,6,,0.12412617011194826,3821
941,32,,0.834238881571751,3450
942,25,,0.32520522511187566,4244
943,2,,0.6598347026096018,836
944,26,,0.7300317787901255,1656
945,207,,0.1813707175944096,5256
946,2,,0.5954470225572702,728
947,20,,0.2155969931774382,3831
948,1797,,0.2404740053453942,1619
949,2863,,0.5138909757342093,1389
950,5,,0.06439191085389184,2536
951,35,,0.3607329280928704,2287
952,10,,0.5147201752536642,2532
953,3781,,0.0877262581862781,5288
954,5,,0.7232931901908792,1120
955,18,,0.6842687108046718,2985
956,557,,0.26297769849812147,1113
957,1886,,0.7979293454440509,3056
958,8,,0.8035346129811173,529
959,15,,0.7055087722693187,993
960,5295,,0.6075260468866232,716
961,12,,0.4634428132725027,2561
962,5425,,0.19407039132649562,3740
963,2787,,0.02013683471607286,4904
964,622,,0.9333725815077376,3873
965,32,,0.6604562411661935,259
966,21,,0.5912643459144978,1438
967,11,,0.24594809816765806,2704
968,4927,,0.4133864503144513,3153
969,23,,0.11181461965334427,2018
970,4715,,0.8887121022719441,3629
971,13,,0.49278364064662805,3446
972,17,,0.1242678125314961,493
973,3222,,0.4531692373711801,5146
974,15,,0.2812337489044474,2586
975,4,,0.1749919559600579,3425
976,1508,,0.6706105751123207,3056
977,0,,0.13650733597886877,4322
978,4621,,0.795763609820438,3588
979,4138,,0.2338824170710645,4055
980,919,,0.577902405785736,3213
981,25,,0.649831625349368,3864
982,15,,0.012669220920569435,3999
983,9,,0.8456096268793344,4694
984,4587,,0.922433182967328,1757
985,29,,0.06620271210114803,4278
986,1619,,0.11019012501544889,3446
987,2045,,0.5059567155904998,163
988,34,,0.6223058221657957,3577
989,1883,,0.9334189274489261,3056
990,27,,0.6114832361385546,5223
991,4934,,0.5516879322738097,175
992,5,,0.7151183797721817,1637
993,22,,0.7522284910586768,815
994,837,,0.12342724063159305,3412
995,17,,0.1949402975557034,1447
996,3289,,0.4225266488676901,2019
997,4757,,0.032863781455565455,3775
998,5312,,0.5418493608885834,4488
999,4757,,0.8157419494986542,1110
1000,12,,0.32872521873127736,4947
1001,22,,0.3711863227527826,174
1002,18,,0.3295339735142503,4969
1003,5,,0.7478312419657666,3370
1004,2572,,0.16080672063713675,2388
1005,3954,,0.06738813417876122,2788
1006,1502,,0.30237860832315,5236
1007,3740,,0.8255465873041788,3482
1008,3841,,0.6601243154213234,1252
1009,12,,0.8831468055747085,3761
1010,8,,0.08349886916033178,664
1011,17,,0.7297905428511691,4774
1012,35,,0.8136877301623733,3655
1013,781,,0.42155921563524645,1016
1014,4670,,0.29207324094729914,3520
1015,11,,0.16671928955136106,1011
1016,332,,0.9423485247197857,1583
1017,21,,0.6893558010290692,2543
1018,4437,,0.07601953466533962,4416
1019,16,,0.6898592667385987,3309
1020,3662,,0.27124048826644875,4755
1021,14,,0.525052533242459,1381
1022,32,,0.22728396634285308,3516
1023,1,,0.1764586751205428,457
1024,10,,0.6868362232578636,3055
1025,5313,,0.426236195307546,880
1026,2,,0.5719495905263221,4281
1027,0,,0.19392574417865482,1730
1028,8,,0.05300034098017803,5263
1029,2233,,0.017179430145771946,2019
1030,4773,,0.01906257803955247,589
1031,174,,0.24492307943621938,3954
1032,3086,,0.23422628031962411,4088
1033,34,,0.27722245666239353,5055
1034,1076,,0.07736903937086448,2971
1035,16,,0.7939789408136877,4454
1036,4246,,0.5386349323437379,2960
1037,17,,0.7952729339833404,4061
1038,2321,,0.9455634953624779,2179
1039,1274,,0.0800824027560425,3496
1040,962,,0.6282077901315832,967
1041,33,,0.3248637014835166,3514
1042,31,,0.08509296108932429,690
1043,17,,0.172995253730716,1392
1044,10,,0.9668498368360612,3962
1045,3283,,0.21411457008935553,5230
1046,1597,,0.6701342697909983,4437
1047,1071,,0.4198463953239736,4604
1048,34,,0.045804290675777404,566
1049,4206,,0.9582893095079823,900
1050,34,,0.24354954315561272,1129
1051,4122,,0.5477009917962882,1408
1052,28,,0.9103318509127086,3356
1053,1329,,0.49846747721720475,5045
1054,1921,,0.10674682886603326,1797
1055,5159,,0.04747999605539355,5184
1056,2,,0.8185619200139646,2127
1057,23,,0.18178814606840699,1205
1058,36,,0.05154277661958262,327
1059,12,,0.8916223164088187,8
1060,5,,0.9445014537487684,4949
1061,78,,0.2820167655524045,4605
1062,8,,0.434298840779048,4153
1063,2,,0.5379955510125617,4848
1064,23,,0.8331655617579317,27
1065,27,,0.2715895599630931,3779
1066,4,,0.8562341209084589,3438
1067,30,,0.9976091418745269,2280
1068,4944,,0.8695192510640075,3770
1069,3119,,0.6916631697679279,3567
1070,4867,,0.9414388840038582,1756
1071,5,,0.5233745553905305,2662
1072,6,,0.28110381448483024,1879
1073,33,,0.22097415949369748,3193
1074,26,,0.2286629127153137,1332
1075,18,,0.2075852507531174,4871
1076,827,,0.9365973815670419,2531
1077,5,,0.9312047580715025,1145
1078,4138,,0.4343380487379598,2742
1079,3,,0.8905580936518617,4705
1080,2590,,0.5754687075972803,3922
1081,1259,,0.4766277602641876,4729
1082,4606,,0.07112671146059169,4031
1083,5236,,0.5853439199139353,5030
1084,1096,,0.6084448320847772,3366
1085,12,,0.953211089826176,5040
1086,487,,0.5566005932153262,674
1087,23,,0.0928636893147482,873
1088,22,,0.2368115249049263,1853
1089,29,,0.43128758042723836,5335
1090,6,,0.7269908203271923,837
1091,26,,0.041585959650497384,2204
1092,4655,,0.04168508429503248,2432
1093,34,,0.3227514228262883,1644
1094,24,,0.7213674713303697,2954
1095,4437,,0.23669698274911888,3893
1096,5348,,0.112448302564227,2493
1097,4854,,0.5736217464599397,4472
1098,4070,,0.7443646725472244,482
1099,13,,0.9424610177637435,1909
1100,28,,0.6193046926925445,3530
1101,35,,0.9024976692245269,4820
1102,63,,0.09169323469313762,1227
1103,26,,0.5745653636824994,3214
1104,3999,,0.1438533564599589,5159
1105,4226,,0.7042592707026673,3091
1106,2016,,0.8642538631191602,599
1107,174,,0.9238649312052748,664
1108,5005,,0.767857487996877,3758
1109,2233,,0.07741160001768677,5111
1110,22,,0.8668162819285945,1698
1111,7,,0.8746968092320612,4510
1112,1955,,0.5930137213169695,4330
1113,32,,0.30967557150482383,682
1114,3222,,0.5790134950025285,2869
1115,27,,0.6324543127070278,5217
1116,13,,0.9020782300923222,3206
1117,2014,,0.8793109459818282,1756
1118,12,,0.5670311961203913,1531
1119,19,,0.6094003941587475,58
1120,15,,0.8525460244157156,6
1121,2455,,0.9927831429282301,1016
1122,11,,0.35172260228585284,2491
1123,5343,,0.2213138682293997,4966
1124,20,,0.4442371654135152,5151
1125,30,,0.9696247020874104,360
1126,18,,0.6498405226530923,3145
1127,1342,,0.6805059337335296,4402
1128,4169,,0.9040886712518968,2526
1129,1112,,0.3591802255450989,3056
1130,809,,0.07828473903471178,32
1131,21,,0.8055569651826275,4332
1132,2096,,0.17723270695007154,3012
1133,20,,0.430305643632362,3284
1134,10,,0.5702799595132281,5118
1135,490,,0.5862867376346216,2959
1136,19,,0.8971514243663157,1786
1137,5273,,0.9098954540237382,3252
1138,4541,,0.33962870202883844,2232
1139,5,,0.23674754493895922,1506
1140,5126,,0.766032092884849,876
1141,26,,0.4830796966142751,668
1142,3684,,0.9052216504401119,3716
1143,4798,,0.971395102821398,3081
1144,29,,0.84342013710227,510
1145,33,,0.06932737117192489,2846
1146,18,,0.6232373143556857,5246
1147,3222,,0.6206530099715031,1244
1148,27,,0.7030940504099432,1429
1149,22,,0.7776407816264249,4260
1150,20,,0.8880476525653221,2366
1151,8,,0.8131856674531708,2568
1152,347,,0.3463524042574819,618
1153,2631,,0.6436562185742372,3144
1154,3662,,0.6022159070972062,5434
1155,5279,,0.6793133412887917,3708
1156,4,,0.6065622516135984,4978
1157,7,,0.6393561004196598,3098
1158,6,,0.0854028846438204,2316
1159,4,,0.6001702663769354,2911
1160,4621,,0.7159649973968922,3015
1161,24,,0.5667723196839375,4265
1162,3827,,0.7746227904658984,44
1163,2019,,0.08030145758010554,259
1164,12,,0.002743322726950992,333
1165,1112,,0.46793645181142296,19
1166,35,,0.7282410093700743,597
1167,3883,,0.6766541699917187,3740
1168,3,,0.08416185976233104,3102
1169,5,,0.47190986135453694,4695
1170,4835,,0.09226540516261261,1253
1171,25,,0.3975707908240832,1859
1172,26,,0.16220370449635135,2590
1173,3681,,0.07177881194822111,416
1174,34,,0.6672467964085638,3732
1175,1,,0.6015443707147151,5429
1176,3831,,0.05645808073245118,183
1177,3,,0.5673042939511543,4400
1178,31,,0.933597434449114,1931
1179,26,,0.5586027048551789,3799
1180,2202,,0.5037753541809282,3222
1181,5,,0.8266104739516361,1674
1182,4,,0.47316517942849445,1838
1183,4462,,0.32107395324617094,3772
1184,0,,0.30142996594680127,192
1185,4210,,0.9521472210759907,1168
1186,3031,,0.6107063838793466,3374
1187,21,,0.8950254144761953,771
1188,876,,0.23065559709175054,1308
1189,21,,0.4611607287171151,1670
1190,21,,0.3214728100035723,1335
1191,20,,0.6425003065135693,501
1192,1496,,0.7785004561139337,415
1193,2468,,0.8472589230402725,2276
1194,2462,,0.746972000440812,2893
1195,1347,,0.5774390231908902,4620
1196,17,,0.8312579506317451,3307
1197,29,,0.3889634192127762,2208
1198,15,,0.4885162570004423,4799
1199,4312,,0.22371056802264677,3698
1200,21,,0.960575978241167,5037
1201,13,,0.8284031593438428,1414
1202,4,,0.05770417223758462,2892
1203,5278,,0.768173633138697,1113
1204,2450,,0.18614215620004138,3686
1205,26,,0.47269957091589987,4133
1206,4015,,0.5146961068916202,5295
1207,2875,,0.3022339890262793,1317
1208,15,,0.533209617184765,2612
1209,5313,,0.14683606383847736,4358
1210,1682,,0.9440511571781954,4138
1211,3774,,0.11288893486398321,2014
1212,14,,0.8758247298231082,1406
1213,12,,0.4741716524778704,3701
1214,2987,,0.07554082656020111,19
1215,34,,0.8988345714553693,1311
1216,2987,,0.07625057224394849,2970
1217,8,,0.6633239966537552,3732
1218,3737,,0.882132708857031,4393
1219,1652,,0.06542228664207206,3485
1220,2314,,0.408247449932839,3428
1221,5318,,0.8041079581931339,2686
1222,35,,0.8566579683026329,5123
1223,819,,0.7672165782108653,4287
1224,2227,,0.13831772278633503,2342
1225,0,,0.7531460612571033,2730
1226,0,,0.9198582463752318,3653
1227,503,,0.24993429920651045,3303
1228,34,,0.22536500143875648,3192
1229,5242,,0.3980871642698637,3747
1230,4436,,0.14565375645450307,1366
1231,174,,0.31776766534634415,2055
1232,2910,,0.7576581285765365,3882
1233,5045,,0.0014998894649248529,4140
1234,3873,,0.8604495116206972,1769
1235,28,,0.7581651122553015,4433
1236,5251,,0.492935427278662,5373
1237,3556,,0.9010428415503516,4388
1238,1797,,0.9938614568996997,1921
1239,241,,0.680135655470732,3446
1240,35,,0.9768448003936001,2482
1241,2891,,0.726398293209432,5130
1242,4,,0.2824641309112338,125
1243,4635,,0.5768007986939482,1134
1244,22,,0.7405544822388685,5162
1245,36,,0.3614984167149442,1224
1246,27,,0.0006808302723473325,786
1247,31,,0.02672453874361924,2606
1248,7,,0.8653226539818041,487
1249,17,,0.703674943786087,488
1250,3222,,0.9597111578224482,4058
1251,10,,0.9047819967520883,220
1252,16,,0.17425367607392617,689
1253,3574,,0.6346676993971171,4011
1254,3841,,0.48487575890450885,2395
1255,1332,,0.18765758886822348,677
1256,461,,0.4172557287710471,729
1257,43,,0.9022027767496824,5045
1258,2296,,0.011972485439845859,3366
1259,10,,0.9065216085565184,3691
1260,15,,0.7270784909455204,4173
1261,4937,,0.7472833716848105,2327
1262,4776,,0.5440591670713338,3590
1263,31,,0.6952619876766504,1632
1264,3284,,0.0025532318454832836,195
1265,11,,0.732942808029369,4358
1266,4723,,0.24593407990602945,3507
1267,22,,0.3959041887634518,1750
1268,1071,,0.7307809987733537,2811
1269,15,,0.30067284423220575,1399
1270,2326,,0.3278028818140283,1193
1271,4074,,0.34948291564477385,2276
1272,2407,,0.723151988248063,1843
1273,16,,0.3814544845103135,742
1274,2047,,0.11812646159918538,5159
1275,6,,0.6986678741080222,4603
1276,30,,0.09963731721300495,4123
1277,5295,,0.45669770881323457,2342
1278,10,,0.37307416937406146,3427
1279,2198,,0.45546827573772675,245
1280,28,,0.33287101324954715,747
1281,1,,0.8135666485464716,4548
1282,19,,0.6648279111400884,5175
1283,5,,0.9988690759252414,5342
1284,22,,0.8952520032961468,1354
1285,1398,,0.8698868758190571,3177
1286,31,,0.836340234752226,1508
1287,21,,0.18027657404856912,5428
1288,19,,0.055448171898731524,5395
1289,1172,,0.4792743515050426,962
1290,4,,0.47624121277450804,4379
1291,2725,,0.7155687087442792,4470
1292,3,,0.15191675960309492,1693
1293,29,,0.5156142970956389,1657
1294,610,,0.6632721658408897,2834
1295,34,,0.21087220300038856,2620
1296,3775,,0.19917583163410346,4577
1297,23,,0.48826788782959596,3234
1298,3,,0.4649426196025015,3143
1299,21,,0.6871031984197922,693
1300,33,,0.7112067853051609,4218
1301,4762,,0.027926628574797885,4871
1302,30,,0.264713669143947,3843
1303,2875,,0.09934487263648051,1915
1304,415,,0.5221191201134541,1136
1305,12,,0.5246330128431608,4871
1306,25,,0.45716119037042013,3740
1307,6,,0.3827780521159637,100
1308,7,,0.8952730059076868,4068
1309,1285,,0.9794081876532706,1251
1310,3841,,0.6566601538600989,3758
1311,2265,,0.34731869105336144,4388
1312,16,,0.8651170045602853,686
1313,5184,,0.9491460486223319,1438
1314,24,,0.37795293848873013,4430
1315,5410,,0.017082512172540643,4859
1316,1702,,0.2907338111429607,2481
1317,15,,0.6576935916734129,2847
1318,34,,0.6372053715478176,4326
1319,4368,,0.7194598869352926,3446
1320,5,,0.6263819385901488,2632
1321,195,,0.5703853693737427,4874
1322,2046,,0.5430702680686875,1405
1323,4245,,0.7722420037394303,2220
1324,5045,,0.7856652424226366,1016
1325,9,,0.11191191768115683,4122
1326,16,,0.6041455450826894,5273
1327,919,,0.09141295468152622,560
1328,4,,0.9555262082963423,4792
1329,1253,,0.7838288372520088,3121
1330,29,,0.9034058433111956,896
1331,1448,,0.1670733861016941,4620
1332,35,,0.633624482271631,5359
1333,30,,0.44828637646849245,2085
1334,5165,,0.6090632231514665,2968
1335,11,,0.06902883034944673,5285
1336,4240,,0.2616432671385174,721
1337,15,,0.7837045941430631,2627
1338,1231,,0.24272276782942082,3222
1339,5060,,0.36557210887941705,2321
1340,10,,0.6885827818320555,2626
1341,2893,,0.3480704427551584,2218
1342,27,,0.2485671375287234,4047
1343,4176,,0.5997158510472789,1134
1344,24,,0.9001196328842808,1028
1345,0,,0.7782780343027615,88
1346,2,,0.7621967648370291,3574
1347,5022,,0.626685798317983,151
1348,20,,0.7676066946397515,2199
1349,19,,0.7649836417869811,2335
1350,3334,,0.31538180530667004,4372
1351,1433,,0.8373964467016153,4859
1352,3,,0.8483089284619987,3908
1353,5271,,0.9860740424158704,4877
1354,30,,0.6491613588071988,2216
1355,12,,0.9794569439432785,4346
1356,2881,,0.2959235595518075,1664
1357,3964,,0.17862346546572305,481
1358,21,,0.9978067340542764,1281
1359,1524,,0.12058469667322858,4154
1360,4346,,0.8950370048842162,4030
1361,338,,0.019803979611959455,1793
1362,232,,0.4186220770741057,175
1363,11,,0.049152439230475076,3397
1364,29,,0.9898158036865732,5258
